Mon Dec 28 18:36:20 2020    c:\Users\Barnaby\repos\OO-Scoping-IPC\profiling\time_profiles/existential-taxi/taxi-domain//existential-taxi/prob-02_nonverbose

         1230231 function calls (1223337 primitive calls) in 0.471 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       16    0.000    0.000    0.000    0.000 z3.py:1570(BoolVal)
       24    0.000    0.000    0.000    0.000 utils.py:348(flatten)
       50    0.000    0.000    0.000    0.000 z3core.py:3387(Z3_goal_formula)
        5    0.000    0.000    0.000    0.000 sre_compile.py:536(_compile_info)
     1129    0.000    0.000    0.000    0.000 z3printer.py:296(is_string)
       10    0.000    0.000    0.000    0.000 PDDL.py:398(<listcomp>)
      101    0.000    0.000    0.000    0.000 PDDLz3.py:100(list2var_str)
       24    0.000    0.000    0.000    0.000 z3core.py:3364(Z3_goal_assert)
       48    0.000    0.000    0.000    0.000 z3core.py:3671(Z3_apply_result_get_num_subgoals)
      399    0.000    0.000    0.000    0.000 z3printer.py:361(__init__)
        9    0.000    0.000    0.000    0.000 _bootlocale.py:11(getpreferredencoding)
       24    0.000    0.000    0.000    0.000 z3.py:7720(__del__)
       33    0.000    0.000    0.000    0.000 z3core.py:1688(Z3_mk_const)
       24    0.000    0.000    0.000    0.000 z3.py:7619(__del__)
       10    0.000    0.000    0.000    0.000 PDDL.py:242(parse_action)
       42    0.000    0.000    0.000    0.000 z3core.py:3382(Z3_goal_size)
      962    0.000    0.000    0.000    0.000 z3printer.py:294(is_indent)
       24    0.000    0.000    0.000    0.000 z3.py:7611(__init__)
        3    0.000    0.000    0.000    0.000 {method 'write' of '_io.TextIOWrapper' objects}
       44    0.000    0.000    0.000    0.000 z3.py:2974(_to_int_str)
       12    0.000    0.000    0.000    0.000 enum.py:289(__call__)
      580    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
       52    0.000    0.000    0.000    0.000 abc.py:137(__instancecheck__)
       52    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
      200    0.000    0.000    0.000    0.000 {built-in method builtins.min}
       20    0.000    0.000    0.000    0.000 z3.py:568(__eq__)
       24    0.000    0.000    0.000    0.000 z3core.py:3676(Z3_apply_result_get_subgoal)
       24    0.000    0.000    0.000    0.000 z3core.py:3446(Z3_tactic_dec_ref)
       12    0.000    0.000    0.000    0.000 enum.py:531(__new__)
