Wed Jan  6 15:06:26 2021    fd_profile

         475467850 function calls (466654918 primitive calls) in 172.522 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    38247    0.007    0.000    0.010    0.000 translate_and_scope.py:99(number_of_values)
    23280    0.007    0.000    0.009    0.000 simplify.py:64(add_arc)
    83145    0.009    0.000    0.009    0.000 {method 'add' of 'set' objects}
       59    0.000    0.000    0.009    0.000 utils.py:299(<lambda>)
    94296    0.008    0.000    0.008    0.000 z3types.py:83(from_param)
        1    0.000    0.000    0.008    0.008 scoping_sas_parser.py:86(make_init_cond_list)
    33060    0.008    0.000    0.008    0.000 sas_tasks.py:264(tuplify)
        1    0.000    0.000    0.008    0.008 scoping_sas_parser.py:100(<listcomp>)
    93538    0.008    0.000    0.008    0.000 z3printer.py:335(is_choice)
    23554    0.008    0.000    0.008    0.000 z3.py:6438(__init__)
     8062    0.005    0.000    0.008    0.000 build_model.py:182(unify)
     9810    0.007    0.000    0.008    0.000 translate_and_scope.py:343(prune_stupid_effect_conditions)
        1    0.000    0.000    0.008    0.008 pddl_to_prolog.py:159(translate)
    16834    0.007    0.000    0.007    0.000 {built-in method _abc._abc_instancecheck}
    75700    0.007    0.000    0.007    0.000 {method 'items' of 'dict' objects}
    49644    0.007    0.000    0.007    0.000 {method 'join' of 'str' objects}
        1    0.003    0.003    0.007    0.007 variable_order.py:77(calculate_topological_pseudo_sort)
    11052    0.005    0.000    0.007    0.000 conditions.py:284(<listcomp>)
        2    0.000    0.000    0.006    0.003 fact_groups.py:104(sort_groups)
     6205    0.003    0.000    0.006    0.000 conditions.py:238(__lt__)
    80048    0.006    0.000    0.006    0.000 z3types.py:63(from_param)
    16530    0.004    0.000    0.006    0.000 simplify.py:118(get_effective_pre)
