Thu Dec 17 12:05:19 2020    time_profiles/monkey_07

         95027742 function calls (94875192 primitive calls) in 32.474 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      440    0.000    0.000    0.000    0.000 z3printer.py:294(is_indent)
      119    0.000    0.000    0.000    0.000 sre_parse.py:172(append)
      144    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
       37    0.000    0.000    0.000    0.000 PDDL.py:335(split_predicates)
        2    0.000    0.000    0.000    0.000 utils.py:49(<listcomp>)
      207    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
       36    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
        1    0.000    0.000    0.000    0.000 PDDL.py:155(parse_functions)
        1    0.000    0.000    0.000    0.000 enum.py:877(_decompose)
        7    0.000    0.000    0.000    0.000 sre_compile.py:432(_generate_overlap_table)
        9    0.000    0.000    0.000    0.000 sre_parse.py:224(__init__)
        6    0.000    0.000    0.000    0.000 z3core.py:1777(Z3_mk_sub)
        7    0.000    0.000    0.000    0.000 {built-in method _locale._getdefaultlocale}
        6    0.000    0.000    0.000    0.000 sre_parse.py:343(_escape)
      264    0.000    0.000    0.000    0.000 z3printer.py:290(is_compose)
       42    0.000    0.000    0.000    0.000 z3printer.py:345(__init__)
       62    0.000    0.000    0.000    0.000 {built-in method builtins.min}
        1    0.000    0.000    0.000    0.000 PDDL.py:130(parse_predicates)
        1    0.000    0.000    0.000    0.000 enum.py:895(<listcomp>)
        5    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
      185    0.000    0.000    0.000    0.000 z3types.py:63(from_param)
        2    0.000    0.000    0.000    0.000 sre_compile.py:411(_mk_bitmap)
        1    0.000    0.000    0.000    0.000 z3.py:6480(__init__)
        4    0.000    0.000    0.000    0.000 {method 'search' of 're.Pattern' objects}
      176    0.000    0.000    0.000    0.000 z3printer.py:319(is_compose)
      151    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
        5    0.000    0.000    0.000    0.000 sre_parse.py:408(_uniq)
      151    0.000    0.000    0.000    0.000 z3printer.py:335(is_choice)
       56    0.000    0.000    0.000    0.000 z3.py:6438(__init__)
        2    0.000    0.000    0.000    0.000 sre_parse.py:96(closegroup)
       22    0.000    0.000    0.000    0.000 sre_parse.py:286(tell)
        9    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
       38    0.000    0.000    0.000    0.000 sre_parse.py:249(match)
       16    0.000    0.000    0.000    0.000 types.py:164(__get__)
        6    0.000    0.000    0.000    0.000 sre_compile.py:249(_compile_charset)
       18    0.000    0.000    0.000    0.000 skill_classes.py:197(<listcomp>)
       29    0.000    0.000    0.000    0.000 sre_parse.py:160(__len__)
      121    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
      113    0.000    0.000    0.000    0.000 z3printer.py:363(is_linebreak)
       18    0.000    0.000    0.000    0.000 sre_compile.py:595(isstring)
       90    0.000    0.000    0.000    0.000 z3types.py:75(from_param)
        3    0.000    0.000    0.000    0.000 utils.py:93(<listcomp>)
        9    0.000    0.000    0.000    0.000 sre_parse.py:897(fix_flags)
      113    0.000    0.000    0.000    0.000 z3printer.py:292(is_choice)
       17    0.000    0.000    0.000    0.000 sre_parse.py:111(__init__)
       22    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 abc.py:141(__subclasscheck__)
       18    0.000    0.000    0.000    0.000 z3.py:7776(_to_goal)
       22    0.000    0.000    0.000    0.000 sre_parse.py:81(groups)
        1    0.000    0.000    0.000    0.000 z3core.py:3681(Z3_mk_solver)
        2    0.000    0.000    0.000    0.000 sre_compile.py:413(<listcomp>)
        4    0.000    0.000    0.000    0.000 sre_compile.py:423(_simple)
        3    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        1    0.000    0.000    0.000    0.000 PDDLz3.py:58(<listcomp>)
        9    0.000    0.000    0.000    0.000 sre_parse.py:76(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
        4    0.000    0.000    0.000    0.000 utils.py:62(<listcomp>)
       54    0.000    0.000    0.000    0.000 z3types.py:67(from_param)
        2    0.000    0.000    0.000    0.000 sre_parse.py:84(opengroup)
        5    0.000    0.000    0.000    0.000 {built-in method fromkeys}
        3    0.000    0.000    0.000    0.000 enum.py:912(_power_of_two)
        1    0.000    0.000    0.000    0.000 utils.py:22(get_scoped_domain_path)
       18    0.000    0.000    0.000    0.000 skill_classes.py:200(<listcomp>)
        2    0.000    0.000    0.000    0.000 sre_compile.py:492(_get_charset_prefix)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:252(__subclasshook__)
        2    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
        1    0.000    0.000    0.000    0.000 monkey_scope.py:60(<listcomp>)
        1    0.000    0.000    0.000    0.000 monkey_scope.py:67(<listcomp>)
       18    0.000    0.000    0.000    0.000 skill_classes.py:201(<listcomp>)
        1    0.000    0.000    0.000    0.000 monkey_scope.py:75(<listcomp>)
        2    0.000    0.000    0.000    0.000 enum.py:860(_high_bit)
       12    0.000    0.000    0.000    0.000 enum.py:628(name)
       13    0.000    0.000    0.000    0.000 sre_compile.py:453(_get_iscased)
        1    0.000    0.000    0.000    0.000 utils.py:13(get_scoped_problem_path)
        1    0.000    0.000    0.000    0.000 z3core.py:3729(Z3_solver_inc_ref)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:72(_check_methods)
        2    0.000    0.000    0.000    0.000 codecs.py:186(__init__)
        5    0.000    0.000    0.000    0.000 codecs.py:260(__init__)
       12    0.000    0.000    0.000    0.000 z3.py:1131(<listcomp>)
       10    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
       17    0.000    0.000    0.000    0.000 z3printer.py:357(is_indent)
        3    0.000    0.000    0.000    0.000 scoping.py:10(<listcomp>)
        4    0.000    0.000    0.000    0.000 sre_compile.py:65(_combine_flags)
        3    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        1    0.000    0.000    0.000    0.000 sre_parse.py:295(_class_escape)
        4    0.000    0.000    0.000    0.000 sre_parse.py:168(__setitem__)
        4    0.000    0.000    0.000    0.000 enum.py:633(value)
        2    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
        3    0.000    0.000    0.000    0.000 utils.py:102(<listcomp>)
        4    0.000    0.000    0.000    0.000 PDDLz3.py:97(<lambda>)
        1    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x00007FFD463679A0}
        4    0.000    0.000    0.000    0.000 {method 'start' of 're.Match' objects}
        2    0.000    0.000    0.000    0.000 enum.py:906(<lambda>)
        1    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.max}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 PDDLz3.py:59(<listcomp>)


